Female_4m_F1a	Female_4m_F1b	Female_4m_F2a	Female_4m_F2b	Female_20m_F3a	Female_20m_F3b	Female_20m_F4a	Female_20m_F4b	Male_4m_M1a	Male_4m_M1b	Male_4m_M2a	Male_4m_M2b	Male_20m_M3a	Male_20m_M3b	Male_20m_M4a	Male_20m_M4b
Abce1	8.65922233446705	8.40530535616341	8.58494105058422	8.34813288457439	8.52138900756183	8.34559015957451	7.96626561969348	8.25479759781368	8.81438282402159	8.96778294515929	8.36347323546698	8.92729478860253	8.32557662027711	8.56818551996147	8.20512188045287	8.08794054517402
Anapc10	6.10860747239045	6.02034810104158	5.86096385737943	5.97707521729051	5.79673434638731	5.87058258524648	5.98197814575979	5.77922578646864	6.132467214592	6.03916109442812	5.84207195260303	6.18180454130762	5.83209812440092	5.87683292032681	5.81472550523369	5.78748062955249
Gypa	7.50520471004877	8.00005624322339	8.0937563983829	8.00421783314699	8.2660882519282	7.8355625534668	7.70734593179163	7.23858306588339	8.13614922977365	8.65986585283057	7.36063863861119	9.18139275311815	7.80626363715266	7.59356308200542	7.08301769570594	6.93676094023319
Smarca5	10.3623134088556	9.89474536859512	10.1861111454863	10.0327607847455	9.73617542322481	10.0048534540413	9.86154542201187	9.98723805104872	10.4056696414097	10.1565278532505	10.1109862350441	10.2691988318869	9.92768509434104	10.0745178594291	10.1096797816588	10.0573663741041
Gab1	6.30741125806341	6.50909258064173	6.59311777605269	6.37734649908208	6.51768867868263	6.26527838164177	6.30954592126279	6.04320749137624	6.23549015003755	6.69320929545042	6.21219350739533	6.5257580853236	6.39020764511109	6.36341877570337	6.20923099844464	6.08996436514243
Usp38	8.73582555615016	8.540648547714	8.59163951443413	8.74949582404292	8.61851340849846	8.72160034613334	8.54994063582464	8.62420312577243	8.55524532340198	8.75887794117204	8.58017823964117	8.64851980311595	8.64949191506454	8.55391837798669	8.61628008857332	8.57876474037651
Inpp4b	7.67846782579525	7.65114356502989	7.62950363333176	7.4797936632288	7.80793749289086	7.61522411639248	7.64897097299174	8.24660024882905	7.27797064657506	7.08345664841902	7.04724071901777	7.38633916021174	7.4574018466384	7.48745808784636	7.04207426972036	7.21192552329736
Il15	8.12979545022561	8.13868990129092	7.80481128917841	8.22883459796	8.15020064779217	8.19094319480924	7.70160397034523	7.78011150486552	8.11875116012573	8.62444561447516	8.33064202793395	8.17168929816902	7.97744742509255	7.79211546590503	7.71770206602259	7.77752146926795
Zfp330	7.28820977713085	7.15118158209788	7.14068721354985	7.13556922622198	6.9393499335017	7.08250474376605	7.21980905821837	7.25399199986201	7.17800577397744	7.07489934459882	7.01354943489889	7.18952834451478	7.06576829806369	7.25816050652122	7.25059851478704	7.17459385036589
Rnf150	5.51138442955489	5.52277043055001	5.38321309634261	5.45691694304548	5.52487887182669	5.45186718208998	5.51626996273676	5.515501814892	5.51327654942434	5.45666796619519	5.45041826855264	5.52351134994004	5.5139147347289	5.52263489960489	5.55262850789669	5.55221364281452
Tbc1d9	6.12676845683212	6.08335882565792	6.15624173830852	6.20565197744648	6.44684020986693	6.50042965602195	6.5479466301023	7.13428076533148	6.15039504724341	5.74641171949194	6.03779867030434	6.02225292444518	6.11607895265007	6.21507529348651	6.17688541687481	6.3563160339975
Elmod2	8.16797447759677	7.85415955917026	7.73362162417998	7.80916128985386	7.67782250711185	7.9377503903373	7.81806561385081	7.94084772560067	7.91920719376638	7.85402666307819	7.65348781961494	7.81521381338669	7.72459166849126	7.70492077385003	7.84033567512499	7.74660555817032
Clgn	8.6115373314799	7.08966528635712	7.93350107790399	7.35002676344597	8.24877213189984	8.25451891574557	7.56343840116904	7.34322981438718	6.64407100044308	7.51012884992482	5.84207195260303	7.24731795568924	7.10829668816793	6.99623718103694	6.9025760947147	6.28468622925277
Scoc	7.96292374803327	7.35195035406256	7.59932252482087	7.56263557218419	7.13716120711615	7.59783519000328	7.56970528591848	7.03977821214913	7.51797458765695	7.45800365967127	7.33349613812457	7.41555875634851	7.23658744046533	7.25014574815482	7.14620589618046	7.17459385036589
Ndufb7	7.25873976276514	7.25897436691532	7.2520248758459	7.49283180350989	7.25546983371683	7.55049665284471	7.4460616471167	7.79638104981825	7.29276685420646	7.1982423293775	7.67008341334845	7.13811293000364	7.47059770042135	7.25816050652122	7.85503071614165	7.8908394105791
Tecr	7.23624568272491	7.47454154422266	7.48556108740189	7.40602502101405	7.21430307631779	7.60365293989848	7.46625756266966	7.40683222893729	7.59229619747557	7.62136184156217	7.60836074636506	7.71096460174609	7.36167811421636	7.38819726829638	7.19185864829376	7.30478045662696
Dnajb1	9.936918025997	9.97019755632428	9.6324859580549	10.1161380223226	10.2950423725097	9.87812966097687	9.95645110226054	9.78170781973749	9.88683133735415	9.77880393806817	9.90280724777103	9.88229761610499	9.89150245746414	9.75599763558199	9.73691149503846	9.80923186469475
Gipc1	5.64103477219815	5.6946215536024	5.71665451792811	5.74695447457031	5.73283243286321	5.67175802010253	5.86328243572469	5.83534624661538	5.8035633460159	5.60563774247401	5.86663916602963	5.79418181269269	5.93121931170348	5.82189540408233	5.88831435857895	6.01498580614357
Ptger1	5.64103477219815	6.12300866096883	6.20846599151156	5.97707521729051	6.73300806110293	5.93981607799014	6.19482074194267	5.86164649559134	6.2022980020068	6.01874180932392	6.40216104575065	6.31921346404784	6.2698721787694	6.46679819682014	6.16031467024618	6.23936128049157
Pkn1	11.1191666486688	11.2884188802676	11.275990730483	11.4957133860085	11.4083200527649	11.5014718681633	11.7575461685175	11.5960949188741	10.9841685416487	11.0136391307526	11.4185834037359	10.9976559263057	11.5415863022078	11.4036075772365	11.8337284098256	11.8153637911248
Ddx39	8.13408091946394	8.00999831481044	8.29658636241087	8.30536542481214	8.10813973171632	8.05604728412279	8.12011831476937	8.0227226638113	8.55186794462463	8.28705374632626	8.32695434754333	8.66883078103117	8.14982466875659	8.40421212139032	8.24026666178957	8.24116393654727
Adgre5	11.8761753685074	11.874761131367	11.6691387995955	11.8525751997933	12.185989475695	12.0923435167382	11.6542072561207	11.4455925481522	11.5876438970761	12.0532852205461	11.5013660437806	11.6766345223617	11.4978760065566	11.4338407652634	11.3638110563507	11.220438951335
Mir1668	8.89303833062415	7.23479135748925	8.44872433062447	9.32159961479893	7.83609768831747	7.39244629497592	7.43244759151868	8.57418731474137	5.8035633460159	6.80137606412044	6.25903477679496	6.42693659876086	8.65588836683501	6.24983204371309	6.47656757208967	6.72538789715326
Adgrl1	6.40850743494644	6.40934081584845	6.2581739998437	6.03998992406932	6.63602299758218	6.23410076748127	6.24550516831596	6.56983873894059	6.09555568555062	6.13466368481655	6.17975231197845	5.95387620933558	6.48619763723688	6.52214896501144	6.41199247742386	6.42373802686583
Asf1b	5.9697407144527	5.90300669169597	6.11981841014009	6.09855156024457	5.79673434638731	6.0231757657981	5.95971395774099	6.06324168690009	6.2517014661098	6.22142755606759	6.24365017886919	6.3819849678256	6.15235403686782	6.06249461847882	6.16031467024618	6.19200879459448
Prkaca	7.29548677028886	7.42525633700275	7.30469098316146	7.41288104436077	7.51570546005961	7.45124309202849	7.51884757022383	7.4612082819651	7.37859049881935	7.38329387045389	7.41997753623934	7.42995998267041	7.6266824190526	7.33601478323926	7.52600269408456	7.52352208747601
Samd1	6.39459376433752	6.62670611365537	6.96517210720624	6.93219825715635	6.74466094952453	6.80186690426989	6.94275224336006	6.90972626039809	7.01835339018364	6.80137606412044	7.26339987421378	7.23919987956699	7.13322650674072	7.00577786739286	7.01693629902359	7.21927921981996
1700067K01Rik	5.64103477219815	5.52277043055001	5.45762309813442	5.51431228205103	5.73283243286321	5.50809815058779	5.60859648473926	5.71718930906813	5.60468480235646	5.23012230680881	5.59559377779243	5.38792911403481	5.38249655292553	5.52263489960489	5.23012230680881	5.44940842625265
Il27ra	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Rfx1	7.38015315552639	7.77027390988946	7.5307991222495	7.52495188752932	7.65922852418402	7.55049665284471	7.83403682522881	7.58927665438919	7.66901814843109	7.54183329871957	7.69736268497974	7.72288804602001	7.74126168970591	7.74620214978574	7.59061998621444	7.67749965421832
Mir709	5.559538555659	7.79872209192713	7.47238771886935	7.21578929860976	7.5825807725498	7.40571059278605	7.75255353058831	6.70030136366114	7.16200404898167	7.60938671008568	6.93470668736127	9.11040904196667	6.20436463003041	6.79055674734394	6.78811278081967	6.32820912222313
Dcaf15	6.322413263551	6.43868567604327	6.38063571773036	6.36278276406832	6.48983397129039	6.36791781483333	6.57318547265882	6.56983873894059	6.41592336693566	6.23793044380147	6.5889880150934	6.28646883766491	6.62353035322267	6.52214896501144	6.84650953300547	6.84460577096237
Podnl1	5.23012230680881	5.6946215536024	5.80729581128257	5.74695447457031	6.02576830445475	5.23012230680881	5.51626996273676	5.45788353909726	5.45607530776594	5.38254811472824	5.5063152137319	5.76324509223787	5.5139147347289	5.65722159339809	5.55262850789669	5.50507257793994
Cc2d1a	6.66955815434426	6.99697022573752	6.84846473466238	6.96970776096649	6.95941204284389	6.99787828474815	7.1470927238761	7.09208974308709	6.78726715741332	6.87239682432759	7.0882738330835	6.80589058019648	7.03963562097033	7.03402403587498	7.38801558608609	7.29086831782831
4930432K21Rik	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Mir23a	5.559538555659	5.6946215536024	5.56394620934932	5.56293729923336	5.73283243286321	5.59792135705354	5.71847098230865	5.56431832921867	5.60468480235646	5.56258159364403	5.76206091642491	5.52351134994004	5.77626115258948	5.57260204569724	5.63247202409663	5.69978542369964
Mir24-2	7.90004482671316	6.9080687621979	6.27424102755291	6.41998174359656	6.8126021843133	6.54967823593442	6.42765056014118	6.36723073571576	6.26767068100039	5.99780477083199	7.40699091712806	5.57362015770508	6.53786012596719	6.0415126875631	6.38515493153179	6.90061742231942
Mir3074-2	5.64103477219815	5.65741663219508	5.83469032622881	5.68144129012525	5.82628871909639	5.63630839348607	6.12303235858898	5.74906153616913	5.85690658292005	5.38254811472824	5.70185924780941	5.82361146030745	5.90773124753897	5.76169341453367	5.37770064435634	5.66704378024779
Zswim4	7.84997603222215	7.92351499074614	7.79406176955088	8.1701237923851	8.11757868526589	8.03838977409998	8.10670612752257	8.19655738752576	7.66901814843109	7.90480686070847	8.11475011234552	7.75231352960247	8.26633344390093	8.0481616771493	8.29351553611725	8.34211105260231
D8Ertd738e	8.01431372941486	7.81555342558512	7.69393771727122	8.14864647632636	7.83609768831747	7.92353746179174	7.82340685936251	8.2217653791461	7.79629719964974	7.7693236396746	8.02877350681614	7.75231352960247	7.95821273471359	7.70492077385003	7.94514561906033	8.07096206434754
Mri1	5.99105833009571	6.06286096155905	6.27424102755291	5.90864060966229	6.12910305297624	6.00314138102467	6.00363008747292	6.15722550166469	5.90627136292749	6.05909992953459	6.07541406290567	5.85173081774853	6.25387017615517	6.19725322344029	6.37150240221033	6.26978833610415
Ccdc130	6.97186940775599	7.133869887915	7.01110313934616	6.95107681048697	7.07420034176412	7.1069522498416	7.12202580846454	7.06617144047879	6.93605407294072	7.13376372537546	6.88893627487603	7.02003448528058	7.04839939817819	7.10674097604432	7.18434820033488	7.02329149405531
Cacna1a	5.38106552475934	5.23012230680881	5.38321309634261	5.23012230680881	5.23012230680881	5.23012230680881	5.51626996273676	5.23012230680881	5.38213556535196	5.23012230680881	5.23012230680881	5.46439135217699	5.38249655292553	5.38743265934198	5.37770064435634	5.23012230680881
Ier2	9.66296262138856	9.39090303525873	9.11855326804562	9.82368612090361	9.8671898682238	10.0130548010654	10.0405291245788	9.87295109195725	9.04908374782435	9.32947921199362	9.64431969629801	8.99797197987414	9.82302871486971	9.97810719447297	9.88097169888394	10.069034466153
Nacc1	8.60507656775697	8.62521442530999	8.64105025108943	8.52649146982894	8.63936000323707	8.40010861874384	8.30140648678253	8.35017205030376	8.91549378479423	8.9757295819867	8.76656554327945	8.92729478860253	8.68123495326904	8.68151361131442	8.73280110692452	8.59446643441925
Trmt1	5.87784919660125	5.90300669169597	5.93421092269687	5.88432121137636	6.04743120381545	5.79341302821537	5.83691816241811	5.93496790169318	6.05708044303313	5.93143461942654	6.01834978104921	6.00010532757664	6.01850117745629	5.99791205429525	6.09102066387216	6.05328992608652
Lyl1	7.19019999159386	7.05330164211783	7.10725228059073	7.20009319489516	6.80150550474579	7.05763603031098	7.08791481273228	7.12594019020503	7.00943999154296	7.08345664841902	7.30585230307831	6.94222461829649	7.03081801509188	7.18440819520072	7.23613176140475	7.28386314338865
Nfix	6.56414316347112	6.65146380059043	6.50459146535334	6.60139986899485	6.6106406304164	6.6871003622086	6.91380858877919	6.47942495067838	6.67847460701453	6.55084620175985	6.71059505609824	6.64244365689954	6.70398040590552	6.73406095124911	6.58495966949076	6.68325526890639
Dand5	5.51138442955489	5.46378940172146	5.56394620934932	5.56293729923336	5.46550234501987	5.67175802010253	5.56521019465165	5.60759256681342	5.67982729742081	5.60563774247401	5.55365550620242	5.76324509223787	5.60551864253166	5.57260204569724	5.55262850789669	5.59397187844228
Gadd45gip1	6.66955815434426	6.72311659236019	6.92732931262545	6.86406649769471	6.68538270979536	6.89860176781857	6.90402769790747	6.80892837838438	7.12946386878091	7.00454381140859	6.92567026596751	7.42995998267041	7.03081801509188	6.87645820014169	6.63035111627271	6.77630441107067
Rad23a	7.44066891700242	7.35195035406256	7.41852830047316	7.56263557218419	7.44580023520538	7.68843528254073	7.70734593179163	7.60152135941833	7.8226815465216	7.48428753695862	7.55006223238639	7.86491836279106	7.65026999186793	7.50791494433278	7.59061998621444	7.65010006694687
Calr	10.4088538722372	10.41294454088	10.3262508444196	10.3176981143303	10.4506308485074	10.8127758480259	10.4616025933007	11.2165106045491	10.858286139817	10.3939441683595	10.6783150052409	10.5309279047471	10.2464726710183	10.7905670220226	10.9517552468342	10.8933162645962
Farsa	7.11008146042373	7.01599456020422	6.92732931262545	7.20009319489516	7.07420034176412	6.96257504752246	7.05297876124973	7.17528150491757	7.34342626959516	7.03133294425031	7.4134981299159	7.21457390899749	7.25944148746541	7.16750301756356	7.33455505419921	7.43723228175489
Syce2	5.90194245915567	5.82216077810472	5.93421092269687	5.95494865609493	5.93279665559267	5.87058258524648	5.91311811012601	5.80792381054974	5.97448087361134	5.95420274857084	5.91326108183584	6.04382449065902	5.99757022128181	5.95180795479922	6.03534631401491	5.97480739078966
Gcdh	6.21279574563641	6.52270711880716	6.62927907161361	6.63714186193625	6.40226562150334	6.50042965602195	6.38475563952454	6.61877845453258	6.47033241720799	6.6819098614695	6.68928762080403	6.7148860205897	6.41842409795068	6.46679819682014	6.47656757208967	6.48756149378992
Klf1	6.63534560676544	7.00651403485441	7.13240038171057	7.13556922622198	7.03695009946139	7.21590027274093	7.25100635309288	6.74477751527072	6.92660862756774	7.41088855537019	7.08016012156655	7.39369714857994	7.19769160562073	7.12436234547942	6.98271701218163	6.94565457444929
Dnase2a	6.07116864405395	5.97553005235474	6.00082920360236	6.17123618978415	6.04743120381545	6.18552719656834	6.35526206823172	6.30681987582648	6.09555568555062	5.90793975002778	6.12902209359662	6.06486360448082	6.37584164998009	6.10301443381579	6.41199247742386	6.48756149378992
Mast1	7.70093717526455	6.49532854421516	7.75586376322187	6.0599482892513	8.45724739364107	6.23410076748127	6.53513812619689	6.88023726550489	8.331944490534	5.68096382695058	7.50179566762039	6.12515036993066	9.06994202732137	5.84993857490577	7.4585664625077	8.24501276877674
Gm38426	5.45453774141534	5.52277043055001	5.45762309813442	5.51431228205103	5.57520884097872	5.59792135705354	5.51626996273676	5.77922578646864	5.51327654942434	5.51400588462793	5.59559377779243	5.52351134994004	5.60551864253166	5.57260204569724	5.59443852940531	5.63195796065876
Rnaseh2a	6.38051363197509	6.60147655240062	6.72117941998743	6.73898683031427	6.4756692071172	6.85106618583898	6.81280416563223	6.96692296318662	6.74477223477795	6.52552900177935	6.97028782569618	6.73820227854911	6.55045226572741	6.68714040891526	6.69565845905378	6.86352491176686
